Date,Ticker,stock_p_change,SP500_p_change,model,outperformance,sharpe_proxy,predicted_outperformance_probability
2011-12-31 21:00:25,urbn,38.68,14.05,extra_trees,24.63,,0.6146769323174314
2012-01-01 09:11:12,bac,109.83,15.99,extra_trees,93.84,2.1830369016927196,0.7863880244861343
2012-01-01 09:30:57,ge,21.59,15.99,extra_trees,5.6,0.4613379827041781,0.5213549395810647
2012-01-01 10:02:29,s,142.31,15.99,extra_trees,126.32000000000001,2.4801776135638343,0.7728526803816573
2012-01-01 13:36:26,biib,33.0,15.99,extra_trees,17.009999999999998,0.615334883199223,0.518710594180441
2012-01-01 20:57:00,aeo,47.5,15.99,extra_trees,31.509999999999998,0.9739590061209042,0.6263290253368249
2012-01-01 23:06:14,wfc,27.35,15.99,extra_trees,11.360000000000001,0.5844537832744573,0.8140808366483717
2012-01-01 23:13:40,wdc,39.07,15.99,extra_trees,23.08,0.8888809418872301,0.6208070469397705
2012-01-02 04:15:13,pfe,20.43,15.99,extra_trees,4.4399999999999995,0.47595761620785954,0.7504350272258234
2012-01-02 08:04:30,unp,23.84,15.99,extra_trees,7.85,0.5740698715187124,0.5517942643330562
2012-01-02 19:33:14,gs,43.39,15.99,extra_trees,27.4,1.0997903379755023,0.5166819838372727
2012-01-02 19:36:41,v,54.05,15.99,extra_trees,38.059999999999995,1.4360625723305394,0.6110768974030867
2012-01-02 19:39:36,aig,52.16,15.99,extra_trees,36.169999999999995,1.4472855947030583,0.570125172143088
2012-01-03 13:31:10,jpm,32.38,17.1,extra_trees,15.280000000000001,0.9263688778130189,0.668093540129989
2012-01-03 13:50:51,dis,35.43,17.1,extra_trees,18.33,1.046269933358835,0.6134100570449136
2012-01-03 19:26:58,sti,59.3,17.1,extra_trees,42.199999999999996,1.8059877733103011,0.5874037135881045
2012-01-04 01:49:33,fslr,-0.84,16.65,extra_trees,-17.49,-0.024814545723432245,0.5529044622232709
2012-01-04 02:27:50,ci,25.9,16.65,extra_trees,9.25,0.7806214950390069,0.5483244757500676
2012-01-07 09:19:59,wmt,19.93,17.15,extra_trees,2.780000000000001,0.608619350586525,0.8155685875650052
2012-01-07 14:19:13,hd,49.45,17.15,extra_trees,32.300000000000004,1.5501383537357083,0.6223665944760512
2012-01-07 22:39:22,vlo,77.75,17.15,extra_trees,60.6,2.3737694036052264,0.5045669690177119
2012-01-08 08:59:52,aapl,32.06,16.83,extra_trees,15.230000000000004,1.0991017912204935,0.9121442326763777
2012-01-12 04:29:33,goog,17.53,16.08,extra_trees,1.4500000000000028,0.5976482638588186,0.5001276829075731
2012-01-13 03:10:55,ea,-21.06,16.68,extra_trees,-37.739999999999995,-1.193990066264925,0.5683653333775476
2012-01-13 14:12:49,ipg,13.44,16.68,extra_trees,-3.24,0.7336083471724343,0.500147193813222
2012-01-14 11:04:15,wmt,18.11,16.68,extra_trees,1.4299999999999997,0.9835272995653166,0.8014634132856021
2012-01-15 06:54:17,ebay,73.68,16.6,extra_trees,57.080000000000005,3.6039212719586575,0.5508847360200109
2012-01-18 22:16:00,oke,7.57,15.69,extra_trees,-8.12,0.3546084167910283,0.5478469290506606
2012-01-27 14:56:29,mrk,17.54,16.51,extra_trees,1.0299999999999976,0.8175976717123576,0.6143793609848931
2012-01-28 00:34:11,ma,52.83,16.51,extra_trees,36.31999999999999,2.4318200709358284,0.8070533504808567
2012-01-28 06:06:40,ivz,26.06,16.51,extra_trees,9.549999999999997,1.1994258846013819,0.5541470186138837
2012-01-28 06:09:47,dlph,44.59,16.51,extra_trees,28.080000000000002,2.0860006260640342,0.5931451928766779
2012-01-28 06:10:10,mpc,87.8,16.51,extra_trees,71.28999999999999,3.617693954083521,0.6756842350064146
2012-01-28 15:14:39,ivz,26.06,16.51,extra_trees,9.549999999999997,1.069980450598439,0.5542941549990964
2012-01-28 15:18:06,dlph,44.59,16.51,extra_trees,28.080000000000002,1.8242287838208706,0.5998269492186538
2012-01-28 15:18:37,mpc,87.8,16.51,extra_trees,71.28999999999999,3.298400165734832,0.6756842350064146
2012-01-30 04:34:27,pfe,33.38,17.23,extra_trees,16.150000000000002,1.32270050845316,0.7462122224248675
2012-01-31 01:27:52,rhi,31.83,16.81,extra_trees,15.02,1.2675954731283523,0.5254409282272748
2012-02-01 09:42:38,dfs,40.17,15.51,extra_trees,24.660000000000004,1.6263468176851996,0.6319092861617914
2012-02-01 18:13:31,hov,126.59,15.51,extra_trees,111.08,4.037614690256531,0.6504014887569051
2012-02-03 03:48:15,dfs,39.16,14.91,extra_trees,24.249999999999996,1.290756507340417,0.6102020682522415
2012-02-04 03:41:42,goog,30.06,14.91,extra_trees,15.149999999999999,0.989568443147199,0.5704006250521181
2012-02-04 11:55:01,dfs,39.16,14.91,extra_trees,24.249999999999996,1.312314223567664,0.612554112568868
2012-02-04 15:57:56,rsh,1.91,14.91,extra_trees,-13.0,0.06186570971524683,0.5046604110637385
2012-02-06 16:16:09,dfs,40.58,14.84,extra_trees,25.74,1.346645078429358,0.6105919483106766
2012-02-11 00:32:10,dfs,43.24,15.49,extra_trees,27.75,1.463830020805534,0.6062700534874904
2012-02-13 01:32:02,dfs,39.33,14.8,extra_trees,24.529999999999998,1.3677468360856848,0.5968287770532955
2012-02-13 05:44:37,gnw,1.11,14.8,extra_trees,-13.690000000000001,0.038004428771536265,0.5556968042995085
2012-02-14 19:14:56,expe,96.54,15.04,extra_trees,81.5,3.1223789203325305,0.515227946621378
2012-02-17 07:08:15,dfs,34.14,13.98,extra_trees,20.16,1.101144320125118,0.5846092321770902
2012-02-17 08:38:29,gnw,-1.74,13.98,extra_trees,-15.72,-0.05392610153064113,0.5502873748287549
2012-02-20 00:36:36,dfs,35.44,14.84,extra_trees,20.599999999999998,1.0962064312311972,0.5750416489481692
2012-02-20 04:52:27,gnw,-1.19,14.84,extra_trees,-16.03,-0.037237678756599314,0.552006774200411
2012-02-24 14:56:40,dfs,30.38,13.39,extra_trees,16.99,0.9531184171859066,0.5706775501122946
2012-02-24 17:42:23,gnw,-3.5,13.39,extra_trees,-16.89,-0.10649275260479008,0.5501526981405068
2012-02-26 11:45:56,dfs,27.2,11.23,extra_trees,15.969999999999999,0.8846995434118994,0.5703943447533852
2012-02-26 14:09:30,gnw,-8.86,11.23,extra_trees,-20.09,-0.2831582314697955,0.54984592478245
2012-02-29 05:10:45,gci,42.76,13.1,extra_trees,29.659999999999997,1.36383997633342,0.5625740041245453
2012-02-29 09:00:05,dfs,29.95,13.1,extra_trees,16.85,0.955870343016453,0.5672036567582954
2012-02-29 11:18:24,gnw,-6.05,13.1,extra_trees,-19.15,-0.2630759557896364,0.5560604077035107
2012-03-01 09:23:44,dfs,28.97,12.89,extra_trees,16.08,1.2683741204608567,0.5669720793168089
2012-03-01 11:08:31,gnw,-6.37,12.89,extra_trees,-19.26,-0.273521361145388,0.5568339388985942
2012-03-01 23:19:11,bac,40.29,12.89,extra_trees,27.4,1.7274044597484457,0.5326639943862801
2012-03-03 14:56:42,nok,-26.08,13.23,extra_trees,-39.31,-1.1525996647197942,0.5090602588121939
2012-03-04 13:38:54,dfs,31.81,13.84,extra_trees,17.97,1.417679844031447,0.5547294952882015
2012-03-04 16:38:42,gnw,1.45,13.84,extra_trees,-12.39,0.0636947382909161,0.5618040611613763
2012-03-06 03:43:58,sfly,54.42,17.2,extra_trees,37.22,2.314323870903722,0.7031994564975356
2012-03-06 19:42:19,v,44.83,17.2,extra_trees,27.63,1.9351744489906917,0.5923755957839767
2012-03-07 17:08:49,fslr,1.16,16.6,extra_trees,-15.440000000000001,0.06704506788545506,0.5352525869692044
2012-03-09 07:00:14,wfc,18.73,15.5,extra_trees,3.2300000000000004,1.0944448847382526,0.6948055883760872
2012-03-09 07:22:13,usb,18.0,15.5,extra_trees,2.5,1.0927761510596572,0.5339485533397939
2012-03-09 08:18:30,nvda,-12.4,15.5,extra_trees,-27.9,-0.7583255915552487,0.5155299500110323
2012-03-09 20:40:39,wfc,18.73,15.5,extra_trees,3.2300000000000004,1.1969588696212214,0.6877138881018594
2012-03-10 02:13:15,bac,50.61,15.5,extra_trees,35.11,3.0143379635658096,0.5318350120444292
2012-03-10 10:30:23,bbt,10.18,15.5,extra_trees,-5.32,0.6195493110384376,0.5060484930313033
2012-03-10 10:31:12,usb,18.0,15.5,extra_trees,2.5,1.0932911118047064,0.5299016420997561
2012-03-11 13:28:28,pfe,36.43,15.93,extra_trees,20.5,2.2310087365414866,0.6933670500214641
2012-03-12 14:42:43,s,117.65,15.67,extra_trees,101.98,4.4848413828588,0.70737371302797
2012-03-13 08:47:34,fslr,-1.54,13.78,extra_trees,-15.32,-0.05721405214608879,0.5108943711409716
2012-03-13 09:39:10,goog,33.59,13.78,extra_trees,19.810000000000002,1.2685416326735868,0.5588379465652566
2012-03-15 02:07:35,s,107.5,13.7,extra_trees,93.8,3.3777818018275827,0.7091858976348467
2012-03-16 00:12:56,fslr,-8.49,13.54,extra_trees,-22.03,-0.26750724418337535,0.511295817223957
2012-03-16 01:19:55,goog,30.28,13.54,extra_trees,16.740000000000002,0.9555485566432468,0.5432342847821622
2012-03-16 06:16:11,siri,40.14,13.54,extra_trees,26.6,1.2660815874862434,0.5509613120565252
2012-03-19 03:13:18,whr,51.82,12.21,extra_trees,39.61,1.6200933106080126,0.5100499873940698
2012-03-19 10:55:37,jcp,-54.8,12.21,extra_trees,-67.00999999999999,-1.7471852275382689,0.5091630564965856
2012-03-20 00:42:53,nok,-31.46,13.32,extra_trees,-44.78,-1.011837015289271,0.5213551436205164
2012-03-20 11:47:16,lsi,34.95,13.32,extra_trees,21.630000000000003,1.1270104789452675,0.6027485196667486
2012-03-21 16:29:37,s,117.99,12.54,extra_trees,105.44999999999999,3.3640435157825785,0.7036229542778911
2012-03-22 21:15:42,p,25.59,14.27,extra_trees,11.32,0.7336355240016069,0.5175828830981279
2012-03-23 11:55:17,rsh,11.6,13.9,extra_trees,-2.3000000000000007,0.3301859618966003,0.5077021603764096
2012-03-24 15:41:10,ma,25.25,13.9,extra_trees,11.35,0.727623060124016,0.7241245066383253
2012-03-28 22:01:09,jci,20.62,14.01,extra_trees,6.610000000000001,0.5952695720502097,0.5745559323437227
2012-03-29 20:32:53,sti,20.24,14.21,extra_trees,6.029999999999998,0.5802629734050992,0.5389285479926769
2012-03-31 04:06:25,ea,7.34,13.74,extra_trees,-6.4,0.2096325378482911,0.5448472265969596
2012-04-03 20:21:23,phm,120.02,12.33,extra_trees,107.69,3.0859312107732375,0.5523432516574455
2012-04-04 03:51:40,oi,9.13,13.92,extra_trees,-4.789999999999999,0.23011712396176856,0.5556687654694723
2012-04-05 05:26:08,twx,61.92,13.46,extra_trees,48.46,1.7210324589632529,0.5091719246859461
2012-04-05 17:48:40,twx,61.92,13.46,extra_trees,48.46,1.7671573924451989,0.5107285538471558
2012-04-21 12:27:28,hov,147.24,15.21,extra_trees,132.03,3.5174647720331933,0.6509190248716672
2012-04-21 13:17:23,len,48.84,15.21,extra_trees,33.63,1.2343317295358094,0.5271895634030876
2012-05-01 11:56:52,bac,46.75,14.96,extra_trees,31.79,1.2128310279436179,0.5871560076284855
2012-05-15 15:13:11,aapl,-9.81,27.35,extra_trees,-37.160000000000004,-0.24951318163453884,0.7962858401235201
2012-05-18 20:33:27,goog,51.43,31.53,extra_trees,19.9,1.3090408939922162,0.5617793440624087
2012-05-19 10:36:18,v,69.17,31.53,extra_trees,37.64,1.7480801460781634,0.6051786615270488
2012-05-22 07:39:36,usb,16.85,28.31,extra_trees,-11.459999999999997,0.4194487623256098,0.5011994440000841
2012-05-30 04:19:20,mrk,30.92,28.66,extra_trees,2.2600000000000016,0.7694819346018147,0.551874722607646
2012-06-10 06:27:18,phm,129.84,26.57,extra_trees,103.27000000000001,2.9435309642793213,0.5065326571228665
2012-06-10 08:23:11,hov,176.39,26.57,extra_trees,149.82,3.510831117703341,0.5915697331900589
2012-06-10 08:23:21,dhi,46.12,26.57,extra_trees,19.549999999999997,0.9256027797013242,0.508420770165838
2012-06-14 22:24:52,crm,16.14,24.98,extra_trees,-8.84,0.32523230796401786,0.5697435480618352
2012-06-16 02:22:44,ma,37.98,23.71,extra_trees,14.269999999999996,0.7704763657362621,0.7103316559671815
2012-06-16 02:30:21,wdc,111.96,23.71,extra_trees,88.25,2.237979067980815,0.5089643460494174
2012-06-16 20:05:08,bby,39.22,23.71,extra_trees,15.509999999999998,0.7940987398541638,0.5379381509801476
2012-06-20 09:37:20,s,125.88,19.65,extra_trees,106.22999999999999,2.5377380214202065,0.5912564817258713
2012-06-20 10:12:22,wmt,9.1,19.65,extra_trees,-10.549999999999999,0.18321968157351382,0.607414512455836
2012-06-22 21:56:07,jpm,48.58,21.85,extra_trees,26.729999999999997,1.0077798975011043,0.5470064323590061
2012-06-24 01:52:49,nok,59.66,20.31,extra_trees,39.349999999999994,1.237412795138845,0.5674545268904322
2012-06-29 09:46:31,pfe,26.14,20.5,extra_trees,5.640000000000001,0.533903023848658,0.6036981441322044
2012-06-30 15:50:01,bax,37.26,20.5,extra_trees,16.759999999999998,0.8290828729014171,0.5179882121811039
2012-07-01 05:19:14,bac,58.69,21.21,extra_trees,37.48,1.3070634726248471,0.6410927443027991
2012-07-01 18:29:24,akam,35.34,21.21,extra_trees,14.130000000000003,0.7833052014827879,0.5129245403623218
2012-07-05 00:21:25,stx,90.34,21.84,extra_trees,68.5,2.039935938549713,0.5402060553689884
2012-07-13 03:20:27,znga,-28.57,26.15,extra_trees,-54.72,-0.6372500985183358,0.5930776871347518
2012-07-13 18:44:17,fslr,236.27,26.15,extra_trees,210.12,3.952914920100903,0.5484884333226537
2012-07-14 03:36:27,bac,76.9,26.15,extra_trees,50.75000000000001,1.313203776283364,0.6358916467326853
2012-07-14 05:17:04,gci,94.59,26.15,extra_trees,68.44,1.6311523384532605,0.5847899818088251
2012-07-15 07:47:21,siri,81.82,26.64,extra_trees,55.17999999999999,1.4470431112663809,0.7009757156696352
2012-07-15 20:05:22,etn,84.62,26.64,extra_trees,57.980000000000004,1.656890743981429,0.5036680656762342
2012-07-16 18:22:38,goog,59.95,26.46,extra_trees,33.49,1.1786451629182264,0.6013924244668503
2012-07-17 03:10:14,afl,39.21,25.92,extra_trees,13.29,0.786106640813073,0.5087661000590972
2012-07-17 13:58:10,cbs,66.6,25.92,extra_trees,40.67999999999999,1.3496396240976043,0.5323206200790939
2012-07-22 03:08:59,jci,40.34,26.98,extra_trees,13.360000000000003,0.8270200489031904,0.5414351107344325
2012-07-23 13:13:10,ges,25.2,28.0,extra_trees,-2.8000000000000007,0.5112071356114191,0.540464230316217
2012-07-23 18:32:30,aeo,2.12,28.0,extra_trees,-25.88,0.04310359361888215,0.5458068122772878
2012-07-24 00:16:31,rsh,48.49,28.64,extra_trees,19.85,1.0143305679410533,0.5050095424497589
2012-07-24 09:47:35,crm,32.61,28.64,extra_trees,3.969999999999999,0.6769289409380281,0.5647203655774652
2012-07-25 19:58:45,cf,-4.22,28.92,extra_trees,-33.14,-0.08467892066334745,0.5203966097556995
2012-07-25 23:36:59,p,100.64,28.92,extra_trees,71.72,2.009754673376098,0.516533521141011
2012-07-26 00:41:15,jpm,60.92,26.97,extra_trees,33.95,1.2249128920271224,0.5831170238134555
2012-07-29 03:12:45,ntri,20.87,24.29,extra_trees,-3.419999999999998,0.4121864595079229,0.5847977019712957
2012-08-15 11:02:12,amd,-11.93,20.68,extra_trees,-32.61,-0.2315103954253672,0.5351096211931717
2012-08-18 06:28:42,ma,49.83,19.24,extra_trees,30.59,0.9754733851253987,0.6981084216153991
2012-08-18 18:50:14,crm,19.08,19.24,extra_trees,-0.16000000000000014,0.3710876678472497,0.5507903060971566
2012-08-19 15:42:41,hig,75.02,18.48,extra_trees,56.53999999999999,2.480611588207765,0.5116501717081229
2012-08-21 00:53:18,s,37.01,18.68,extra_trees,18.33,1.247491933234033,0.5739729223594109
2012-08-31 00:07:24,bac,77.41,18.52,extra_trees,58.89,2.7195414665599063,0.509850142681041
2012-09-04 07:05:00,ma,51.95,20.16,extra_trees,31.790000000000003,1.9032785649509856,0.7025030530857107
2012-09-11 09:44:18,stx,40.69,20.34,extra_trees,20.349999999999998,1.5836729232720015,0.5282791194570471
2012-09-11 10:40:30,fslr,81.65,20.34,extra_trees,61.31,3.0388089702754173,0.5030173306163549
2012-09-18 09:52:13,nflx,447.48,20.66,extra_trees,426.82,4.759921457564778,0.5472575392604611
2012-09-20 12:57:29,wfc,25.22,19.55,extra_trees,5.669999999999998,0.2671031170579596,0.5517704642698618
2012-09-21 08:18:43,ges,23.84,19.6,extra_trees,4.239999999999998,0.2517498183954611,0.5102969259926824
2012-09-21 15:21:31,ges,23.84,19.6,extra_trees,4.239999999999998,0.25167498917774195,0.5093540939302452
2012-09-23 14:04:56,ges,23.03,19.04,extra_trees,3.990000000000002,0.24461931329996478,0.5100518022380746
2012-09-23 15:53:29,aapl,-17.11,19.04,extra_trees,-36.15,-0.18075754663996493,0.7843636357366329
2012-09-29 04:29:12,mrk,9.99,19.89,extra_trees,-9.9,0.10499119694680689,0.5049389514796414
2012-10-01 10:48:37,ges,27.29,19.88,extra_trees,7.41,0.28855091978867564,0.5069476740483577
2012-10-05 15:10:26,ipg,51.37,18.1,extra_trees,33.269999999999996,0.545697545761026,0.532299921447993
2012-10-10 18:42:47,fhn,16.92,20.65,extra_trees,-3.729999999999997,0.17886461519487484,0.5218194068934688
2012-10-11 10:08:06,ges,27.92,21.36,extra_trees,6.560000000000002,0.29554456196791545,0.5256170858400647
2012-10-11 20:20:07,aapl,-7.2,21.36,extra_trees,-28.56,-0.0761146838121324,0.7995404243027542
2012-10-13 22:46:13,rsh,50.07,21.76,extra_trees,28.31,0.5293192396337109,0.5306690482416715
2012-10-14 07:23:23,anf,5.51,22.25,extra_trees,-16.740000000000002,0.05804560507015414,0.5105012741118347
2012-10-14 08:11:53,aeo,-35.74,22.25,extra_trees,-57.99,-0.37653536638233936,0.5507496087026424
2012-10-14 22:45:50,wmt,0.9,22.25,extra_trees,-21.35,0.009414181137411968,0.6970804749769889
2012-10-15 09:41:26,amd,46.18,20.36,extra_trees,25.82,0.48395107765027284,0.5546826910604407
2012-10-17 14:04:51,ntri,56.55,21.07,extra_trees,35.48,0.5925710395423252,0.5627629602266403
2012-10-19 19:14:02,wmt,2.55,24.28,extra_trees,-21.73,0.026555278223537662,0.6928544889375949
2012-10-21 05:19:34,aapl,1.12,24.29,extra_trees,-23.169999999999998,0.011633482926545449,0.7972299509261637
2012-10-22 13:56:12,nflx,375.13,24.99,extra_trees,350.14,4.665453389820414,0.5328956132534275
2012-11-01 16:37:56,znga,60.54,26.07,extra_trees,34.47,0.7527949401202108,0.5004451560411206
2012-11-04 01:03:24,fslr,174.31,27.65,extra_trees,146.66,2.0410118375597337,0.604694567473269
2012-11-04 01:53:18,cbg,31.28,27.65,extra_trees,3.6300000000000026,0.36671920814099457,0.5175021748713767
2012-11-04 02:12:01,gme,140.31,27.65,extra_trees,112.66,1.607610953556193,0.5524444962681301
2012-11-04 04:51:47,ges,40.49,27.65,extra_trees,12.840000000000003,0.4660814547971229,0.5501971005992474
2012-11-04 05:06:36,sfly,72.53,27.65,extra_trees,44.88,0.841666148640581,0.5674166815790834
2012-11-04 09:23:02,mgm,88.2,27.65,extra_trees,60.550000000000004,1.0257113927468147,0.5142270712946627
2012-11-04 14:56:54,crm,51.65,27.65,extra_trees,24.0,0.6006727716788938,0.5537733579222754
2012-11-05 11:23:59,psa,21.85,26.98,extra_trees,-5.129999999999999,0.25451060753317234,0.5243217879399882
2012-11-06 16:28:38,slm,45.84,26.64,extra_trees,19.200000000000003,0.535876412546723,0.5986454158351353
2012-11-06 16:53:23,schl,-13.67,26.64,extra_trees,-40.31,-0.16021585736324626,0.5015683501389839
2012-11-07 04:48:54,thc,52.56,27.94,extra_trees,24.62,0.6161770016727864,0.5793961222260032
2012-11-07 15:11:00,anf,2.3,27.94,extra_trees,-25.64,0.026924959272091594,0.5188320565936525
2012-11-10 00:28:49,znga,63.21,31.13,extra_trees,32.08,0.7424579132610708,0.5030445742752485
2012-11-13 14:33:24,dte,20.27,32.29,extra_trees,-12.02,0.2400198832957307,0.507004713914621
2012-11-14 06:23:04,siri,41.06,34.77,extra_trees,6.289999999999999,0.48575175957782774,0.6247924358430804
2012-11-14 06:40:34,hrs,41.55,34.77,extra_trees,6.779999999999994,0.490555215663643,0.5677056310853125
2012-11-14 06:49:06,amd,82.38,34.77,extra_trees,47.60999999999999,0.988096415789359,0.5603055876119343
2012-11-14 15:54:00,nok,195.51,34.77,extra_trees,160.73999999999998,2.2711946628056494,0.644008793967984
2012-11-17 08:51:02,dte,21.89,34.92,extra_trees,-13.030000000000001,0.4210810212527229,0.5028800407261468
2012-11-18 16:58:05,siri,42.35,34.45,extra_trees,7.899999999999999,0.8114495430066451,0.6306049553231772
2012-11-18 17:15:45,hrs,42.53,34.45,extra_trees,8.079999999999998,0.9424477356977417,0.5715663205718637
2012-11-18 19:25:34,amd,86.56,34.45,extra_trees,52.11,1.9127684358546462,0.5728722066761252
2012-11-19 14:01:42,nok,165.31,31.49,extra_trees,133.82,3.450797150099087,0.6436430502378359
2012-11-26 16:03:03,ma,63.56,30.9,extra_trees,32.660000000000004,1.332545650935126,0.6253004930522126
2012-11-27 02:24:44,mar,37.55,31.89,extra_trees,5.659999999999997,0.7841862596910946,0.5136066220670823
2012-11-27 11:04:56,rost,35.82,31.89,extra_trees,3.9299999999999997,0.7519820419276843,0.5021074985010953
2012-12-05 05:50:21,fslr,99.67,29.23,extra_trees,70.44,2.0514825386758684,0.5198553748220288
2012-12-24 00:30:38,gme,105.43,31.1,extra_trees,74.33000000000001,2.1588891359784452,0.6046249922675537
2013-01-16 07:42:48,wmt,13.63,27.95,extra_trees,-14.319999999999999,0.2728852547377577,0.6911421973434154
2013-01-20 19:21:29,nflx,232.8,26.31,extra_trees,206.49,3.7784585409376303,0.5071028084782235
2013-01-20 19:24:10,nok,75.85,26.31,extra_trees,49.53999999999999,1.234545622768263,0.5803976207195419
2013-01-20 19:31:49,aapl,29.07,26.31,extra_trees,2.7600000000000016,0.4838196669608603,0.7385095406262205
2013-01-21 13:19:18,amd,69.51,26.68,extra_trees,42.830000000000005,1.157787850267259,0.5450874832138451
2013-01-22 04:16:14,csco,12.77,26.08,extra_trees,-13.309999999999999,0.2113548744021786,0.5004401098397686
2013-01-23 12:04:31,goog,56.45,24.85,extra_trees,31.6,0.9398128542448418,0.5083952923531839
2013-01-29 18:59:06,siri,14.7,20.09,extra_trees,-5.390000000000001,0.24037556736795299,0.5698964450238319
2013-01-30 10:59:32,wmt,9.8,21.84,extra_trees,-12.04,0.1561171926668724,0.7030880484215292
2013-02-06 13:07:55,expe,0.12,19.78,extra_trees,-19.66,0.002095606666853683,0.5120644191389426
2013-02-06 17:49:15,chrw,-11.08,19.78,extra_trees,-30.86,-0.19203338187158198,0.5649942189096911
2013-02-09 00:59:30,fslr,63.91,20.76,extra_trees,43.14999999999999,1.1105529119295818,0.5493008396595066
