Date,Ticker,stock_p_change,SP500_p_change,model,outperformance,predicted_outperformance_probability
2013-01-16 10:43:29,goog,61.67,27.95,extra_trees,33.72,0.5080758531194965
2013-01-20 19:31:49,aapl,29.07,26.31,extra_trees,2.7600000000000016,0.7393476626905049
2013-01-21 13:19:18,amd,69.51,26.68,extra_trees,42.830000000000005,0.5252366138820962
2013-01-22 16:39:21,bac,51.55,26.08,extra_trees,25.47,0.609453750475688
2013-01-23 12:04:31,goog,56.45,24.85,extra_trees,31.6,0.5313774330129883
2013-01-29 18:59:06,siri,14.7,20.09,extra_trees,-5.390000000000001,0.5285278063113206
2013-01-30 10:59:32,wmt,9.8,21.84,extra_trees,-12.04,0.7291423294127582
2013-02-03 03:25:11,rdc,-10.6,17.49,extra_trees,-28.089999999999996,0.5096520422713797
2013-02-06 13:07:55,expe,0.12,19.78,extra_trees,-19.66,0.5152216346485172
2013-02-06 13:28:04,alxn,67.75,19.78,extra_trees,47.97,0.5040110915398652
2013-02-06 17:49:15,chrw,-11.08,19.78,extra_trees,-30.86,0.5560186649892688
2013-02-09 00:59:30,fslr,63.91,20.76,extra_trees,43.14999999999999,0.5214085768091741
2013-02-16 01:09:21,znga,52.19,23.42,extra_trees,28.769999999999996,0.5484000834681387
2013-03-15 01:14:22,grpn,55.1,20.36,extra_trees,34.74,0.6263111619867454
2013-03-15 01:31:09,nvda,43.83,20.36,extra_trees,23.47,0.5080189810522311
2013-03-15 02:24:36,ma,53.59,20.36,extra_trees,33.230000000000004,0.610312496388335
2013-03-17 14:31:53,bby,24.02,21.45,extra_trees,2.5700000000000003,0.5377613959337452
2013-03-17 22:38:53,dsw,19.4,21.45,extra_trees,-2.0500000000000007,0.6656903285441582
2013-03-30 07:22:01,anf,-14.31,20.78,extra_trees,-35.09,0.5084032427520906
2013-03-30 07:41:32,aeo,-32.48,20.78,extra_trees,-53.26,0.5703367074189288
2013-04-05 12:13:03,wfc,37.26,22.56,extra_trees,14.7,0.564356287570484
2013-04-06 07:44:32,x,62.12,22.56,extra_trees,39.56,0.5340624535590708
2013-04-12 01:52:51,s,32.64,16.61,extra_trees,16.03,0.5772564642704827
2013-04-22 01:02:22,rsh,31.35,22.74,extra_trees,8.610000000000003,0.556462897747237
2013-04-22 01:30:23,ea,62.73,22.74,extra_trees,39.989999999999995,0.5271538533633409
2013-04-22 01:56:15,fslr,83.54,22.74,extra_trees,60.80000000000001,0.560426177578151
2013-04-22 02:07:08,znga,41.18,22.74,extra_trees,18.44,0.5554498884573746
2013-04-22 02:10:03,rdc,-2.52,22.74,extra_trees,-25.259999999999998,0.5343483622612002
2013-04-22 02:17:30,grpn,21.11,22.74,extra_trees,-1.629999999999999,0.5979994796865401
2013-04-22 02:18:04,nbr,68.64,22.74,extra_trees,45.900000000000006,0.5016179633758788
2013-04-22 02:26:51,wmt,1.92,22.74,extra_trees,-20.82,0.6976925096831454
2013-04-22 02:41:06,etfc,122.05,22.74,extra_trees,99.31,0.5663952003392531
2013-04-22 02:41:34,hov,-10.92,22.74,extra_trees,-33.66,0.6629752450968339
2013-04-22 02:43:35,amd,74.8,22.74,extra_trees,52.06,0.5100470859836173
2013-04-22 02:53:15,dal,132.48,22.74,extra_trees,109.74,0.5224376816885797
2013-04-22 03:09:54,ipg,30.61,22.74,extra_trees,7.870000000000001,0.5091533517954814
2013-04-22 03:29:59,x,66.44,22.74,extra_trees,43.7,0.538429593908994
2013-04-22 04:35:41,schl,28.2,22.74,extra_trees,5.460000000000001,0.5827565961896252
2013-04-22 08:07:38,bby,5.65,22.74,extra_trees,-17.089999999999996,0.52678334365835
2013-04-22 18:49:03,aiz,44.32,22.74,extra_trees,21.580000000000002,0.5033657235692154
2013-04-23 01:21:47,nvda,50.74,21.2,extra_trees,29.540000000000003,0.517861844066835
2013-04-23 03:01:29,aapl,54.4,21.2,extra_trees,33.2,0.7100158810604658
2013-04-23 03:43:51,trow,8.62,21.2,extra_trees,-12.58,0.5638235692689719
2013-04-23 04:17:59,chrw,3.03,21.2,extra_trees,-18.169999999999998,0.5206286433137234
2013-04-23 07:52:30,jnpr,43.2,21.2,extra_trees,22.000000000000004,0.5007592824120692
2013-04-23 10:04:36,mchp,40.47,21.2,extra_trees,19.27,0.5337381808080202
2013-04-23 17:01:02,clf,8.27,21.2,extra_trees,-12.93,0.5060780006743081
2013-04-23 20:34:55,siri,1.93,21.2,extra_trees,-19.27,0.5509954286806666
2013-04-25 00:09:21,ma,36.63,19.89,extra_trees,16.740000000000002,0.5982301538406426
2013-04-25 00:39:38,jcp,-47.64,19.89,extra_trees,-67.53,0.5210822107880404
2013-04-25 01:02:19,tss,28.91,19.89,extra_trees,9.02,0.5007086559947715
2013-04-25 02:13:39,ma,36.63,19.89,extra_trees,16.740000000000002,0.5982301538406426
2013-04-25 02:27:46,sfly,-13.66,19.89,extra_trees,-33.55,0.7044908582980437
2013-04-25 03:54:59,dnb,20.49,19.89,extra_trees,0.5999999999999979,0.5589616571246133
2013-04-25 05:44:22,flws,-1.06,19.89,extra_trees,-20.95,0.6418416070272758
2013-04-25 16:49:59,siri,0.0,19.89,extra_trees,-19.89,0.5453519812278476
2013-04-25 16:53:28,etfc,118.11,19.89,extra_trees,98.22,0.5609897222136633
2013-04-25 19:57:08,vrsn,2.28,19.89,extra_trees,-17.61,0.5161442221915726
2013-04-25 19:59:10,dal,122.99,19.89,extra_trees,103.1,0.5785361940279652
2013-04-26 03:38:02,s,9.83,20.1,extra_trees,-10.270000000000001,0.5962213671507529
2013-04-26 07:09:40,hov,-22.05,20.1,extra_trees,-42.150000000000006,0.6638773142548858
2013-04-26 11:30:26,ntri,84.56,20.1,extra_trees,64.46000000000001,0.6059748246835492
2013-05-05 19:05:15,flir,44.1,19.12,extra_trees,24.98,0.5303912769612569
2013-05-07 10:15:11,rdc,-8.33,17.88,extra_trees,-26.21,0.5071450168501681
2013-05-08 21:34:35,wmt,3.05,17.22,extra_trees,-14.169999999999998,0.6964997265287443
2013-05-09 12:23:50,trow,11.27,17.72,extra_trees,-6.449999999999999,0.542611166534262
2013-05-10 00:28:28,chrw,4.89,17.34,extra_trees,-12.45,0.5271282426885898
2013-05-10 01:45:27,dds,10.23,17.34,extra_trees,-7.109999999999999,0.5447873724759245
2013-05-10 05:43:27,znga,7.74,17.34,extra_trees,-9.6,0.5460440370654296
2013-05-10 12:59:12,aeo,-39.71,17.34,extra_trees,-57.05,0.5810193753687921
2013-05-10 17:01:24,jnpr,41.71,17.34,extra_trees,24.37,0.5148097924972744
2013-05-11 06:30:56,mchp,30.41,17.34,extra_trees,13.07,0.5668103772692464
2013-05-11 10:25:56,grpn,-3.2,17.34,extra_trees,-20.54,0.6050096344347636
2013-05-11 13:35:20,clf,-25.62,17.34,extra_trees,-42.96,0.524916208133292
2013-05-11 18:45:58,ges,-1.37,17.34,extra_trees,-18.71,0.5628082456189049
2013-05-12 08:43:13,gt,90.4,18.48,extra_trees,71.92,0.5621594138306283
2013-05-12 16:39:44,schl,13.76,18.48,extra_trees,-4.720000000000001,0.5792928181147962
2013-05-13 14:33:18,sks,-50.99,18.5,extra_trees,-69.49000000000001,0.520709416123169
2013-05-13 15:24:02,dsw,2.22,18.5,extra_trees,-16.28,0.6491113586104227
2013-05-13 22:03:23,bby,5.15,18.5,extra_trees,-13.35,0.5232364331300189
2013-05-14 09:55:11,x,38.8,16.73,extra_trees,22.069999999999997,0.5498690749648497
2013-05-14 10:14:45,bks,-20.79,16.73,extra_trees,-37.519999999999996,0.5069741960809561
2013-05-14 23:43:02,gnw,65.73,16.73,extra_trees,49.0,0.5020751243556946
2013-05-15 12:09:53,p,42.61,15.08,extra_trees,27.53,0.5710026889513501
2013-05-15 12:12:56,fhn,0.95,15.08,extra_trees,-14.13,0.5707652681181191
2013-05-16 17:00:56,goog,15.32,16.03,extra_trees,-0.7100000000000009,0.508696480056289
2013-05-16 21:45:30,bac,8.9,16.03,extra_trees,-7.130000000000001,0.5601349934101587
2013-05-16 23:28:32,aapl,63.08,16.03,extra_trees,47.05,0.681423323575049
2013-05-18 08:40:27,zion,2.87,14.92,extra_trees,-12.05,0.5126076134754751
2013-05-18 11:19:35,wfc,26.54,14.92,extra_trees,11.62,0.5182785699622411
2013-05-21 06:58:47,gme,3.3,15.42,extra_trees,-12.120000000000001,0.5026960708929435
2013-05-21 08:39:05,lsi,10.91,15.42,extra_trees,-4.51,0.6772561936687228
2013-05-22 23:12:01,rsh,39.27,16.56,extra_trees,22.710000000000004,0.513073262939688
2013-05-23 20:11:38,nfx,43.02,17.37,extra_trees,25.650000000000002,0.5180777591911608
2013-05-23 20:34:05,wtw,-52.13,17.37,extra_trees,-69.5,0.5652838752679357
2013-05-24 04:30:36,expr,-28.07,17.47,extra_trees,-45.54,0.5450372901395343
2013-05-25 07:42:02,psa,9.0,17.47,extra_trees,-8.469999999999999,0.5316297760563101
2013-06-21 14:09:59,jcp,-43.43,25.6,extra_trees,-69.03,0.5245543502790508
2013-06-21 19:06:36,wpx,25.78,25.6,extra_trees,0.17999999999999972,0.5493431456159344
2013-06-21 23:32:03,wpx,25.78,25.6,extra_trees,0.17999999999999972,0.5493431456159344
2013-06-26 13:46:05,ter,12.21,24.44,extra_trees,-12.23,0.6934932331472669
2013-06-27 14:49:04,wpx,19.46,23.96,extra_trees,-4.5,0.5536502816123899
2013-08-07 10:10:37,bks,22.33,15.13,extra_trees,7.1999999999999975,0.5380072030974097
2013-08-11 02:30:32,aapl,68.15,16.71,extra_trees,51.440000000000005,0.6378959949062147
2013-08-18 08:54:27,goog,36.01,21.35,extra_trees,14.659999999999997,0.512665541237721
2013-09-02 11:16:26,wmt,6.42,24.99,extra_trees,-18.57,0.7422704013730077
2012-01-01 08:29:08,nwl,41.03,15.99,random_forest,25.04,0.561526940975241
2012-01-01 09:11:12,bac,109.83,15.99,random_forest,93.84,0.752918292102292
2012-01-01 09:30:57,ge,21.59,15.99,random_forest,5.6,0.5172080010138819
2012-01-01 10:02:29,s,142.31,15.99,random_forest,126.32000000000001,0.8228838000685799
2012-01-01 13:36:26,biib,33.0,15.99,random_forest,17.009999999999998,0.53604318384849
2012-01-01 17:41:35,dal,46.72,15.99,random_forest,30.729999999999997,0.6302220460533274
2012-01-01 20:57:00,aeo,47.5,15.99,random_forest,31.509999999999998,0.7413416151554237
2012-01-01 23:06:14,wfc,27.35,15.99,random_forest,11.360000000000001,0.8513788179552746
2012-01-01 23:13:40,abt,24.6,15.99,random_forest,8.610000000000001,0.5629692130073068
2012-01-01 23:13:40,wdc,39.07,15.99,random_forest,23.08,0.6682458595798596
2012-01-02 04:15:13,pfe,20.43,15.99,random_forest,4.4399999999999995,0.7981395617548651
2012-01-02 19:36:41,v,54.05,15.99,random_forest,38.059999999999995,0.655274276508573
2012-01-02 19:39:36,aig,52.16,15.99,random_forest,36.169999999999995,0.5524278853622786
2012-01-03 13:31:10,jpm,32.38,17.1,random_forest,15.280000000000001,0.6993507131768252
2012-01-03 13:50:51,dis,35.43,17.1,random_forest,18.33,0.6072836340199826
2012-01-03 19:26:58,sti,59.3,17.1,random_forest,42.199999999999996,0.6120159859436805
2012-01-04 02:27:50,ci,25.9,16.65,random_forest,9.25,0.561159369512378
2012-01-07 09:19:59,wmt,19.93,17.15,random_forest,2.780000000000001,0.7849556732187792
2012-01-07 14:19:13,hd,49.45,17.15,random_forest,32.300000000000004,0.6045426421418107
2012-01-08 08:59:52,aapl,32.06,16.83,random_forest,15.230000000000004,0.8761986523278957
2012-01-11 04:22:41,gme,-2.99,16.36,random_forest,-19.35,0.5024017534886553
2012-01-13 14:12:49,ipg,13.44,16.68,random_forest,-3.24,0.5014455677095748
2012-01-14 11:04:15,wmt,18.11,16.68,random_forest,1.4299999999999997,0.773990176194586
2012-01-18 22:16:00,oke,7.57,15.69,random_forest,-8.12,0.5466635838007401
2012-01-24 22:16:47,dfs,41.15,16.14,random_forest,25.009999999999998,0.5689906724247746
2012-01-27 14:56:29,mrk,17.54,16.51,random_forest,1.0299999999999976,0.6382660416571101
2012-01-28 00:34:11,ma,52.83,16.51,random_forest,36.31999999999999,0.8029353686176962
2012-01-28 06:06:40,ivz,26.06,16.51,random_forest,9.549999999999997,0.5734987421469092
2012-01-28 06:09:47,dlph,44.59,16.51,random_forest,28.080000000000002,0.6491316248545892
2012-01-28 06:10:10,mpc,87.8,16.51,random_forest,71.28999999999999,0.6569446594977496
2012-01-28 15:14:39,ivz,26.06,16.51,random_forest,9.549999999999997,0.5734987421469092
2012-01-28 15:18:06,dlph,44.59,16.51,random_forest,28.080000000000002,0.6501505488000604
2012-01-28 15:18:37,mpc,87.8,16.51,random_forest,71.28999999999999,0.6569446594977496
2012-01-29 10:20:33,dfs,41.94,16.37,random_forest,25.569999999999997,0.5577333205418229
2012-01-30 04:34:27,pfe,33.38,17.23,random_forest,16.150000000000002,0.7398747833833826
2012-02-01 09:42:38,dfs,40.17,15.51,random_forest,24.660000000000004,0.6329376648206144
2012-02-01 18:13:31,hov,126.59,15.51,random_forest,111.08,0.6838140070011708
2012-02-03 03:48:15,dfs,39.16,14.91,random_forest,24.249999999999996,0.6171168714921585
2012-02-04 03:41:42,goog,30.06,14.91,random_forest,15.149999999999999,0.5651694772457464
2012-02-04 11:55:01,dfs,39.16,14.91,random_forest,24.249999999999996,0.6137932977872766
2012-02-06 16:16:09,dfs,40.58,14.84,random_forest,25.74,0.6106818083820259
2012-02-11 00:32:10,dfs,43.24,15.49,random_forest,27.75,0.6085367513060543
2012-02-13 01:32:02,dfs,39.33,14.8,random_forest,24.529999999999998,0.5967863231939609
2012-02-17 07:08:15,dfs,34.14,13.98,random_forest,20.16,0.5950470130868439
2012-02-20 00:36:36,dfs,35.44,14.84,random_forest,20.599999999999998,0.5984416398718295
2012-02-24 14:56:40,dfs,30.38,13.39,random_forest,16.99,0.5968376216800589
2012-02-26 11:45:56,dfs,27.2,11.23,random_forest,15.969999999999999,0.597159445977893
2012-02-29 05:10:45,gci,42.76,13.1,random_forest,29.659999999999997,0.590862536288392
2012-02-29 09:00:05,dfs,29.95,13.1,random_forest,16.85,0.5791750875701909
2012-03-01 09:23:44,dfs,28.97,12.89,random_forest,16.08,0.5806095965186351
2012-03-01 23:19:11,bac,40.29,12.89,random_forest,27.4,0.6588826139370382
2012-03-02 20:56:30,abt,28.73,13.23,random_forest,15.5,0.5341147223695342
2012-03-04 13:38:54,dfs,31.81,13.84,random_forest,17.97,0.575850017037464
2012-03-04 16:38:42,gnw,1.45,13.84,random_forest,-12.39,0.5167392762717067
2012-03-06 03:43:58,sfly,54.42,17.2,random_forest,37.22,0.7315033841243956
2012-03-06 19:42:19,v,44.83,17.2,random_forest,27.63,0.5416551117199611
2012-03-07 17:08:49,fslr,1.16,16.6,random_forest,-15.440000000000001,0.5225125574859893
2012-03-09 03:57:50,rf,41.39,15.5,random_forest,25.89,0.5570264997831283
2012-03-09 07:00:14,wfc,18.73,15.5,random_forest,3.2300000000000004,0.575915351021645
2012-03-09 07:22:13,usb,18.0,15.5,random_forest,2.5,0.5921601764257348
2012-03-09 14:15:49,fhn,10.89,15.5,random_forest,-4.609999999999999,0.5868261789781803
2012-03-09 20:40:39,wfc,18.73,15.5,random_forest,3.2300000000000004,0.5674868175264144
2012-03-09 23:59:18,zion,33.49,15.5,random_forest,17.990000000000002,0.7031402883317471
2012-03-10 02:13:15,bac,50.61,15.5,random_forest,35.11,0.6508200590937495
2012-03-10 07:53:56,aig,40.11,15.5,random_forest,24.61,0.5443255974575628
2012-03-10 10:31:12,usb,18.0,15.5,random_forest,2.5,0.5660413828477417
2012-03-11 04:48:46,all,54.38,15.93,random_forest,38.45,0.5401541095823557
2012-03-11 13:28:28,pfe,36.43,15.93,random_forest,20.5,0.683543145103109
2012-03-12 14:42:43,s,117.65,15.67,random_forest,101.98,0.749747652793531
2012-03-13 08:47:34,fslr,-1.54,13.78,random_forest,-15.32,0.5123698425247935
2012-03-13 09:39:10,goog,33.59,13.78,random_forest,19.810000000000002,0.5298009833630732
2012-03-15 02:07:35,s,107.5,13.7,random_forest,93.8,0.7505354179067902
2012-03-16 00:12:56,fslr,-8.49,13.54,random_forest,-22.03,0.5243749332239908
2012-03-16 01:19:55,goog,30.28,13.54,random_forest,16.740000000000002,0.5039251669812993
2012-03-16 04:45:49,gme,12.6,13.54,random_forest,-0.9399999999999995,0.5115476437048997
2012-03-16 06:16:11,siri,40.14,13.54,random_forest,26.6,0.6042710594319378
2012-03-18 08:32:39,gt,10.28,12.91,random_forest,-2.630000000000001,0.575796898680469
2012-03-19 15:36:23,unp,28.85,12.21,random_forest,16.64,0.5107334519740865
2012-03-20 09:56:00,akam,-3.54,13.32,random_forest,-16.86,0.5058780856088739
2012-03-20 11:47:16,lsi,34.95,13.32,random_forest,21.630000000000003,0.6580863791767234
2012-03-21 16:29:37,s,117.99,12.54,random_forest,105.44999999999999,0.7537821716121599
2012-03-24 15:41:10,ma,25.25,13.9,random_forest,11.35,0.6689524640528464
2012-03-24 20:52:28,mrk,20.15,13.9,random_forest,6.249999999999998,0.5458357423760979
2012-03-28 22:01:09,jci,20.62,14.01,random_forest,6.610000000000001,0.5595992206845457
2012-03-29 20:32:53,sti,20.24,14.21,random_forest,6.029999999999998,0.5617583292533986
2012-03-30 03:54:23,mrk,19.74,13.74,random_forest,5.999999999999998,0.5415688902806033
2012-04-03 20:21:23,phm,120.02,12.33,random_forest,107.69,0.6562708929585703
2012-04-20 13:41:10,low,22.86,15.21,random_forest,7.649999999999999,0.501263071400895
2012-04-21 12:27:28,hov,147.24,15.21,random_forest,132.03,0.6452081722091949
2012-04-21 13:17:23,len,48.84,15.21,random_forest,33.63,0.5217305484759072
2012-05-01 11:56:52,bac,46.75,14.96,random_forest,31.79,0.6857797765018832
2012-05-15 15:13:11,aapl,-9.81,27.35,random_forest,-37.160000000000004,0.8128283349362124
2012-05-18 20:33:27,goog,51.43,31.53,random_forest,19.9,0.5564359462595186
2012-05-19 10:36:18,v,69.17,31.53,random_forest,37.64,0.5282250976815137
2012-05-22 07:39:36,usb,16.85,28.31,random_forest,-11.459999999999997,0.5161306395192633
2012-05-30 04:19:20,mrk,30.92,28.66,random_forest,2.2600000000000016,0.5422271648269454
2012-06-10 06:27:18,phm,129.84,26.57,random_forest,103.27000000000001,0.6312804758761001
2012-06-10 08:21:25,anf,61.73,26.57,random_forest,35.16,0.5279913208936708
2012-06-10 08:23:11,hov,176.39,26.57,random_forest,149.82,0.6219028005233348
2012-06-10 08:23:21,dhi,46.12,26.57,random_forest,19.549999999999997,0.5768045288180496
2012-06-16 02:22:44,ma,37.98,23.71,random_forest,14.269999999999996,0.6752004087344462
2012-06-20 09:37:20,s,125.88,19.65,random_forest,106.22999999999999,0.6976811591192604
2012-06-20 10:12:22,wmt,9.1,19.65,random_forest,-10.549999999999999,0.5949562798822894
2012-06-22 21:56:07,jpm,48.58,21.85,random_forest,26.729999999999997,0.5330575323438403
2012-06-24 01:52:49,nok,59.66,20.31,random_forest,39.349999999999994,0.5167169578575664
2012-06-29 09:46:31,pfe,26.14,20.5,random_forest,5.640000000000001,0.6310056485429296
2012-07-01 05:19:14,bac,58.69,21.21,random_forest,37.48,0.5764005139153232
2012-07-01 18:29:24,akam,35.34,21.21,random_forest,14.130000000000003,0.6005298322123505
2012-07-01 20:48:59,aig,40.51,21.21,random_forest,19.299999999999997,0.5082261107065472
2012-07-02 17:33:35,thc,120.6,20.73,random_forest,99.86999999999999,0.5861376689762082
2012-07-03 06:05:07,dsw,43.64,19.99,random_forest,23.650000000000002,0.8086615055882924
2012-07-13 10:02:58,aig,48.66,26.15,random_forest,22.509999999999998,0.5060268700125132
2012-07-14 03:36:27,bac,76.9,26.15,random_forest,50.75000000000001,0.598055607469383
2012-07-14 05:17:04,gci,94.59,26.15,random_forest,68.44,0.6141794701668454
2012-07-15 07:47:21,siri,81.82,26.64,random_forest,55.17999999999999,0.5887975386376686
2012-07-16 18:22:38,goog,59.95,26.46,random_forest,33.49,0.5727337174651368
2012-07-17 03:10:14,afl,39.21,25.92,random_forest,13.29,0.5116099818817246
2012-07-23 18:32:30,aeo,2.12,28.0,random_forest,-25.88,0.5385838442382765
2012-07-26 10:09:10,oke,23.16,26.97,random_forest,-3.8099999999999987,0.5041076012495153
