Date,Ticker,stock_p_change,SP500_p_change,model,outperformance,predicted_outperformance_probability
2012-07-27 04:31:55,mpc,56.33,24.67,random_forest,31.659999999999997,0.570441965157679
2012-07-28 11:38:00,avp,46.64,24.67,random_forest,21.97,0.5195854906791146
2012-08-15 11:02:12,amd,-11.93,20.68,random_forest,-32.61,0.512820168486766
2012-08-18 06:28:42,ma,49.83,19.24,random_forest,30.59,0.6629749489923247
2012-08-21 00:53:18,s,37.01,18.68,random_forest,18.33,0.6064103985361344
2012-08-31 00:07:24,bac,77.41,18.52,random_forest,58.89,0.5373102532784285
2012-09-04 07:05:00,ma,51.95,20.16,random_forest,31.790000000000003,0.6731451511374732
2012-09-11 10:40:30,fslr,81.65,20.34,random_forest,61.31,0.5706051318900763
2012-09-21 08:18:43,ges,23.84,19.6,random_forest,4.239999999999998,0.5031322198117839
2012-09-21 15:21:31,ges,23.84,19.6,random_forest,4.239999999999998,0.5031322198117839
2012-09-23 14:04:56,ges,23.03,19.04,random_forest,3.990000000000002,0.5100563887549684
2012-09-23 15:53:29,aapl,-17.11,19.04,random_forest,-36.15,0.7380170936573477
2012-10-01 10:48:37,ges,27.29,19.88,random_forest,7.41,0.5255384877484243
2012-10-10 18:42:47,fhn,16.92,20.65,random_forest,-3.729999999999997,0.5974889347317065
2012-10-11 10:08:06,ges,27.92,21.36,random_forest,6.560000000000002,0.523609140187847
2012-10-11 20:20:07,aapl,-7.2,21.36,random_forest,-28.56,0.7463168547424013
2012-10-13 22:46:13,rsh,50.07,21.76,random_forest,28.31,0.510551980971531
2012-10-14 22:45:50,wmt,0.9,22.25,random_forest,-21.35,0.609392406959649
2012-10-15 09:41:26,amd,46.18,20.36,random_forest,25.82,0.564107600064778
2012-10-19 19:14:02,wmt,2.55,24.28,random_forest,-21.73,0.6084320568366499
2012-10-21 05:19:34,aapl,1.12,24.29,random_forest,-23.169999999999998,0.7417383475274872
2012-10-25 02:10:24,nbr,19.34,27.13,random_forest,-7.789999999999999,0.5011129544765661
2012-10-25 02:10:43,rdc,9.96,27.13,random_forest,-17.169999999999998,0.5177273696703373
2012-11-04 01:03:24,fslr,174.31,27.65,random_forest,146.66,0.5259598107111203
2012-11-04 04:51:47,ges,40.49,27.65,random_forest,12.840000000000003,0.5297311570195273
2012-11-04 05:06:36,sfly,72.53,27.65,random_forest,44.88,0.6590654773802983
2012-11-04 18:00:37,zion,33.09,27.65,random_forest,5.440000000000005,0.6102278878766404
2012-11-05 11:23:59,psa,21.85,26.98,random_forest,-5.129999999999999,0.5895278358056774
2012-11-12 08:24:42,bac,53.02,30.78,random_forest,22.240000000000002,0.5159957367498361
2012-11-12 11:30:45,aig,50.99,30.78,random_forest,20.21,0.5104485557852488
2012-11-14 06:49:06,amd,82.38,34.77,random_forest,47.60999999999999,0.5979773738750552
2012-11-14 15:54:00,nok,195.51,34.77,random_forest,160.73999999999998,0.5102712644766882
2012-11-18 19:25:34,amd,86.56,34.45,random_forest,52.11,0.6043762842100185
2012-11-19 14:01:42,nok,165.31,31.49,random_forest,133.82,0.50713870812107
2012-11-26 16:03:03,ma,63.56,30.9,random_forest,32.660000000000004,0.6039283118012586
2012-12-24 00:30:38,gme,105.43,31.1,random_forest,74.33000000000001,0.5809051751163588
2013-01-16 07:42:48,wmt,13.63,27.95,random_forest,-14.319999999999999,0.6157445479717095
2013-01-20 19:31:49,aapl,29.07,26.31,random_forest,2.7600000000000016,0.6932238542115172
2013-01-21 13:19:18,amd,69.51,26.68,random_forest,42.830000000000005,0.6338784136419313
2013-01-22 16:39:21,bac,51.55,26.08,random_forest,25.47,0.6095797392501108
2013-01-30 10:56:28,aig,30.28,21.84,random_forest,8.440000000000001,0.503500846840374
2013-01-30 10:59:32,wmt,9.8,21.84,random_forest,-12.04,0.6212821771888759
2013-02-06 17:49:15,chrw,-11.08,19.78,random_forest,-30.86,0.5283233889604778
2013-02-16 01:09:21,znga,52.19,23.42,random_forest,28.769999999999996,0.6210198486031285
2013-03-15 01:14:22,grpn,55.1,20.36,random_forest,34.74,0.6415639680632528
2013-03-15 01:31:09,nvda,43.83,20.36,random_forest,23.47,0.5024872956290255
2013-03-15 02:24:36,ma,53.59,20.36,random_forest,33.230000000000004,0.5697299939063397
2013-03-17 22:38:53,dsw,19.4,21.45,random_forest,-2.0500000000000007,0.7919739880229543
2013-03-18 17:23:07,dfs,31.32,22.99,random_forest,8.330000000000002,0.5058769061725163
2013-03-30 07:22:01,anf,-14.31,20.78,random_forest,-35.09,0.5077090083506147
2013-03-30 07:41:32,aeo,-32.48,20.78,random_forest,-53.26,0.6501440944643737
2013-04-06 07:44:32,x,62.12,22.56,random_forest,39.56,0.5800018970833146
2013-04-12 01:52:51,s,32.64,16.61,random_forest,16.03,0.5222473009507315
2013-04-22 01:02:22,rsh,31.35,22.74,random_forest,8.610000000000003,0.50976223208818
2013-04-22 01:30:37,gme,33.68,22.74,random_forest,10.940000000000001,0.5560254804298413
2013-04-22 01:56:15,fslr,83.54,22.74,random_forest,60.80000000000001,0.5064221030058133
2013-04-22 02:07:08,znga,41.18,22.74,random_forest,18.44,0.6283794239564817
2013-04-22 02:10:03,rdc,-2.52,22.74,random_forest,-25.259999999999998,0.5413842434509063
2013-04-22 02:17:30,grpn,21.11,22.74,random_forest,-1.629999999999999,0.6402300976962375
2013-04-22 02:26:51,wmt,1.92,22.74,random_forest,-20.82,0.6086550463343915
2013-04-22 02:29:04,usb,28.17,22.74,random_forest,5.430000000000003,0.5068688134417064
2013-04-22 02:41:06,etfc,122.05,22.74,random_forest,99.31,0.5450886728842137
2013-04-22 02:41:34,hov,-10.92,22.74,random_forest,-33.66,0.6713090068479122
2013-04-22 02:43:35,amd,74.8,22.74,random_forest,52.06,0.5631299358283577
2013-04-22 03:29:59,x,66.44,22.74,random_forest,43.7,0.590210125195506
2013-04-22 08:22:07,aiv,1.27,22.74,random_forest,-21.47,0.568215718515056
2013-04-23 01:21:47,nvda,50.74,21.2,random_forest,29.540000000000003,0.5156516072273482
2013-04-23 03:01:29,aapl,54.4,21.2,random_forest,33.2,0.5914047288980229
2013-04-23 03:43:51,trow,8.62,21.2,random_forest,-12.58,0.5288040989348312
2013-04-23 04:34:14,csco,15.86,21.2,random_forest,-5.34,0.5045819808512896
2013-04-23 17:01:02,clf,8.27,21.2,random_forest,-12.93,0.5352489479219575
2013-04-25 00:09:21,ma,36.63,19.89,random_forest,16.740000000000002,0.5547795102956651
2013-04-25 02:13:39,ma,36.63,19.89,random_forest,16.740000000000002,0.5547795102956651
2013-04-25 02:27:46,sfly,-13.66,19.89,random_forest,-33.55,0.7868090050835191
2013-04-25 05:44:22,flws,-1.06,19.89,random_forest,-20.95,0.5396487870105617
2013-04-25 16:53:28,etfc,118.11,19.89,random_forest,98.22,0.5424845694183286
2013-04-25 19:59:10,dal,122.99,19.89,random_forest,103.1,0.5362929553642947
2013-04-26 01:19:47,csco,14.71,20.1,random_forest,-5.390000000000001,0.5019095177211994
2013-04-26 03:38:02,s,9.83,20.1,random_forest,-10.270000000000001,0.5098562350959622
2013-04-26 07:09:40,hov,-22.05,20.1,random_forest,-42.150000000000006,0.6761013268377947
2013-04-26 11:30:26,ntri,84.56,20.1,random_forest,64.46000000000001,0.6023190947391353
2013-05-07 10:15:11,rdc,-8.33,17.88,random_forest,-26.21,0.5312084148761056
2013-05-08 21:34:35,wmt,3.05,17.22,random_forest,-14.169999999999998,0.5973995975550886
2013-05-09 12:23:50,trow,11.27,17.72,random_forest,-6.449999999999999,0.5300643762514029
2013-05-10 05:43:27,znga,7.74,17.34,random_forest,-9.6,0.6305552509075161
2013-05-10 12:59:12,aeo,-39.71,17.34,random_forest,-57.05,0.6185398488914168
2013-05-11 10:25:56,grpn,-3.2,17.34,random_forest,-20.54,0.6554550511582521
2013-05-11 13:35:20,clf,-25.62,17.34,random_forest,-42.96,0.50903357342261
2013-05-11 20:14:11,amd,-2.03,17.34,random_forest,-19.37,0.5184188224259603
2013-05-12 08:43:13,gt,90.4,18.48,random_forest,71.92,0.5775802288864124
2013-05-13 15:24:02,dsw,2.22,18.5,random_forest,-16.28,0.7070113602903126
2013-05-14 20:29:12,aiv,-1.43,16.73,random_forest,-18.16,0.500839135092204
2013-05-15 12:12:56,fhn,0.95,15.08,random_forest,-14.13,0.5573609787558707
2013-05-16 21:45:30,bac,8.9,16.03,random_forest,-7.130000000000001,0.5257010665981595
2013-05-16 23:28:32,aapl,63.08,16.03,random_forest,47.05,0.5897124062459735
2013-05-21 06:58:47,gme,3.3,15.42,random_forest,-12.120000000000001,0.5234948927903716
2013-05-21 08:39:05,lsi,10.91,15.42,random_forest,-4.51,0.6641278118980419
2013-05-23 20:11:38,nfx,43.02,17.37,random_forest,25.650000000000002,0.5040614016940436
2013-05-25 07:42:02,psa,9.0,17.47,random_forest,-8.469999999999999,0.5645410960245881
2013-06-26 13:46:05,ter,12.21,24.44,random_forest,-12.23,0.6041221196710508
2013-09-02 11:16:26,wmt,6.42,24.99,random_forest,-18.57,0.6374454035890816
2012-01-01 09:11:12,bac,109.83,15.99,gradient_boosting,93.84,0.6952939485273701
2012-01-01 10:02:29,s,142.31,15.99,gradient_boosting,126.32000000000001,0.6125414309206006
2012-01-01 17:41:35,dal,46.72,15.99,gradient_boosting,30.729999999999997,0.5668795662216608
2012-01-01 20:57:00,aeo,47.5,15.99,gradient_boosting,31.509999999999998,0.5010845968624981
2012-01-01 23:13:40,wdc,39.07,15.99,gradient_boosting,23.08,0.564365767024557
2012-01-02 04:15:13,pfe,20.43,15.99,gradient_boosting,4.4399999999999995,0.5738406293715775
2012-01-03 14:14:19,cim,5.98,17.1,gradient_boosting,-11.120000000000001,0.5581269066581336
2012-01-07 09:19:59,wmt,19.93,17.15,gradient_boosting,2.780000000000001,0.583068824700522
2012-01-08 08:59:52,aapl,32.06,16.83,gradient_boosting,15.230000000000004,0.7961770688730382
2012-01-14 11:04:15,wmt,18.11,16.68,gradient_boosting,1.4299999999999997,0.583068824700522
2012-01-28 00:34:11,ma,52.83,16.51,gradient_boosting,36.31999999999999,0.6728603142585545
2012-01-28 06:09:47,dlph,44.59,16.51,gradient_boosting,28.080000000000002,0.5330517484076908
2012-01-28 12:10:07,mnst,-13.12,16.51,gradient_boosting,-29.630000000000003,0.5563005141280342
2012-01-28 15:18:06,dlph,44.59,16.51,gradient_boosting,28.080000000000002,0.5330517484076908
2012-01-30 04:34:27,pfe,33.38,17.23,gradient_boosting,16.150000000000002,0.5491791724392822
2012-02-01 18:13:31,hov,126.59,15.51,gradient_boosting,111.08,0.6285276412464879
2012-02-04 03:41:42,goog,30.06,14.91,gradient_boosting,15.149999999999999,0.5142745132941134
2012-03-01 23:19:11,bac,40.29,12.89,gradient_boosting,27.4,0.5412609406525657
2012-03-06 03:43:58,sfly,54.42,17.2,gradient_boosting,37.22,0.5924369082788006
2012-03-09 03:57:50,rf,41.39,15.5,gradient_boosting,25.89,0.5260161652224801
2012-03-09 14:15:49,fhn,10.89,15.5,gradient_boosting,-4.609999999999999,0.5615294564414027
2012-03-09 23:59:18,zion,33.49,15.5,gradient_boosting,17.990000000000002,0.6681701190918483
2012-03-10 02:13:15,bac,50.61,15.5,gradient_boosting,35.11,0.5412609406525657
2012-03-11 13:28:28,pfe,36.43,15.93,gradient_boosting,20.5,0.5491791724392822
2012-03-12 14:42:43,s,117.65,15.67,gradient_boosting,101.98,0.5154522709898501
2012-03-15 02:07:35,s,107.5,13.7,gradient_boosting,93.8,0.5154522709898501
2012-03-20 09:56:00,akam,-3.54,13.32,gradient_boosting,-16.86,0.5033289288048469
2012-03-20 11:47:16,lsi,34.95,13.32,gradient_boosting,21.630000000000003,0.5726376026480975
2012-03-21 16:29:37,s,117.99,12.54,gradient_boosting,105.44999999999999,0.5154522709898501
2012-03-24 15:41:10,ma,25.25,13.9,gradient_boosting,11.35,0.681245301217545
2012-03-29 16:40:44,wdc,21.9,14.21,gradient_boosting,7.689999999999998,0.6364592387496028
2012-04-19 06:46:31,cim,16.64,15.41,gradient_boosting,1.2300000000000004,0.5126098052070877
2012-04-21 12:27:28,hov,147.24,15.21,gradient_boosting,132.03,0.7231776772869194
2012-04-21 13:17:23,len,48.84,15.21,gradient_boosting,33.63,0.588592316960869
2012-05-01 11:56:52,bac,46.75,14.96,gradient_boosting,31.79,0.5948334424449926
2012-05-15 15:13:11,aapl,-9.81,27.35,gradient_boosting,-37.160000000000004,0.8344634885177861
2012-05-18 20:33:27,goog,51.43,31.53,gradient_boosting,19.9,0.5368367988821164
2012-06-10 08:21:25,anf,61.73,26.57,gradient_boosting,35.16,0.6770966181736154
2012-06-10 08:23:11,hov,176.39,26.57,gradient_boosting,149.82,0.6247346895381048
2012-06-10 10:03:27,urbn,52.93,26.57,gradient_boosting,26.36,0.5251658547021695
2012-06-16 02:22:44,ma,37.98,23.71,gradient_boosting,14.269999999999996,0.6242805597398439
2012-06-20 09:37:20,s,125.88,19.65,gradient_boosting,106.22999999999999,0.5158619975683861
2012-06-20 10:12:22,wmt,9.1,19.65,gradient_boosting,-10.549999999999999,0.5057891268136808
2012-06-29 09:46:31,pfe,26.14,20.5,gradient_boosting,5.640000000000001,0.5246079728954123
2012-07-03 06:05:07,dsw,43.64,19.99,gradient_boosting,23.650000000000002,0.7192754843955
2012-07-15 07:47:21,siri,81.82,26.64,gradient_boosting,55.17999999999999,0.5316942238046563
2012-07-16 18:22:38,goog,59.95,26.46,gradient_boosting,33.49,0.5368367988821164
2012-07-23 13:13:10,ges,25.2,28.0,gradient_boosting,-2.8000000000000007,0.5782478206662247
2012-07-23 18:32:30,aeo,2.12,28.0,gradient_boosting,-25.88,0.5178848116766649
2012-08-15 11:02:12,amd,-11.93,20.68,gradient_boosting,-32.61,0.5469024686696948
2012-08-18 06:28:42,ma,49.83,19.24,gradient_boosting,30.59,0.625154433656409
2012-08-18 20:14:14,cim,23.84,19.24,gradient_boosting,4.600000000000001,0.5844600057420942
2012-09-04 07:05:00,ma,51.95,20.16,gradient_boosting,31.790000000000003,0.625154433656409
2012-09-23 14:04:56,ges,23.03,19.04,gradient_boosting,3.990000000000002,0.5210011521938498
2012-09-23 15:53:29,aapl,-17.11,19.04,gradient_boosting,-36.15,0.7255232966851408
2012-10-01 10:48:37,ges,27.29,19.88,gradient_boosting,7.41,0.5683440736723792
2012-10-10 18:42:47,fhn,16.92,20.65,gradient_boosting,-3.729999999999997,0.5913058603162056
2012-10-11 10:08:06,ges,27.92,21.36,gradient_boosting,6.560000000000002,0.5947042225200435
2012-10-11 20:20:07,aapl,-7.2,21.36,gradient_boosting,-28.56,0.7395599479881741
2012-10-13 22:46:13,rsh,50.07,21.76,gradient_boosting,28.31,0.5525634468047226
2012-10-14 07:23:23,anf,5.51,22.25,gradient_boosting,-16.740000000000002,0.5287347786954104
2012-10-14 22:45:50,wmt,0.9,22.25,gradient_boosting,-21.35,0.5151758630304498
2012-10-15 09:41:26,amd,46.18,20.36,gradient_boosting,25.82,0.7161401680859644
2012-10-19 19:14:02,wmt,2.55,24.28,gradient_boosting,-21.73,0.5151758630304498
2012-10-21 05:19:34,aapl,1.12,24.29,gradient_boosting,-23.169999999999998,0.7395599479881741
2012-10-25 02:10:24,nbr,19.34,27.13,gradient_boosting,-7.789999999999999,0.5536894676084579
2012-11-01 16:37:56,znga,60.54,26.07,gradient_boosting,34.47,0.5318816248894271
2012-11-04 04:51:47,ges,40.49,27.65,gradient_boosting,12.840000000000003,0.5947042225200435
2012-11-04 18:00:37,zion,33.09,27.65,gradient_boosting,5.440000000000005,0.5528961471586231
2012-11-07 15:11:00,anf,2.3,27.94,gradient_boosting,-25.64,0.5213698656331928
2012-11-10 00:28:49,znga,63.21,31.13,gradient_boosting,32.08,0.5318816248894271
2012-11-14 06:49:06,amd,82.38,34.77,gradient_boosting,47.60999999999999,0.5106744563306307
2012-11-18 19:25:34,amd,86.56,34.45,gradient_boosting,52.11,0.5106744563306307
2012-11-26 16:03:03,ma,63.56,30.9,gradient_boosting,32.660000000000004,0.5431903407644944
2013-01-20 19:31:49,aapl,29.07,26.31,gradient_boosting,2.7600000000000016,0.7452505002978133
2013-01-21 13:19:18,amd,69.51,26.68,gradient_boosting,42.830000000000005,0.7149846037511673
2013-02-16 01:09:21,znga,52.19,23.42,gradient_boosting,28.769999999999996,0.7453074828024323
2013-03-15 01:14:22,grpn,55.1,20.36,gradient_boosting,34.74,0.6626056006725384
2013-03-15 02:24:36,ma,53.59,20.36,gradient_boosting,33.230000000000004,0.6143606828547576
2013-03-17 14:31:53,bby,24.02,21.45,gradient_boosting,2.5700000000000003,0.5904252583701214
2013-03-17 22:38:53,dsw,19.4,21.45,gradient_boosting,-2.0500000000000007,0.6125013500396335
2013-03-30 07:22:01,anf,-14.31,20.78,gradient_boosting,-35.09,0.5554102740404662
2013-03-30 07:41:32,aeo,-32.48,20.78,gradient_boosting,-53.26,0.5118544472639421
2013-04-06 07:44:32,x,62.12,22.56,gradient_boosting,39.56,0.5534108048913347
2013-04-22 01:02:22,rsh,31.35,22.74,gradient_boosting,8.610000000000003,0.6327870580772899
2013-04-22 01:30:37,gme,33.68,22.74,gradient_boosting,10.940000000000001,0.5569977380392339
2013-04-22 01:56:15,fslr,83.54,22.74,gradient_boosting,60.80000000000001,0.5718602084764841
2013-04-22 02:07:08,znga,41.18,22.74,gradient_boosting,18.44,0.6794442645874536
2013-04-22 02:17:30,grpn,21.11,22.74,gradient_boosting,-1.629999999999999,0.646560132717198
2013-04-22 02:26:51,wmt,1.92,22.74,gradient_boosting,-20.82,0.5151758630304498
2013-04-22 02:41:06,etfc,122.05,22.74,gradient_boosting,99.31,0.5024670284292593
2013-04-22 02:41:34,hov,-10.92,22.74,gradient_boosting,-33.66,0.6994982306992967
2013-04-22 02:43:35,amd,74.8,22.74,gradient_boosting,52.06,0.6538914830671566
2013-04-22 02:53:15,dal,132.48,22.74,gradient_boosting,109.74,0.5545213946171041
2013-04-22 03:29:59,x,66.44,22.74,gradient_boosting,43.7,0.5534108048913347
2013-04-22 18:49:03,aiz,44.32,22.74,gradient_boosting,21.580000000000002,0.5042633779939417
2013-04-23 03:01:29,aapl,54.4,21.2,gradient_boosting,33.2,0.6017741674862503
2013-04-23 17:01:02,clf,8.27,21.2,gradient_boosting,-12.93,0.5128830612788752
2013-04-25 00:09:21,ma,36.63,19.89,gradient_boosting,16.740000000000002,0.6069263041467909
2013-04-25 02:13:39,ma,36.63,19.89,gradient_boosting,16.740000000000002,0.6069263041467909
2013-04-25 02:27:46,sfly,-13.66,19.89,gradient_boosting,-33.55,0.6783547631823416
2013-04-26 07:09:40,hov,-22.05,20.1,gradient_boosting,-42.150000000000006,0.6994982306992967
2013-04-26 11:30:26,ntri,84.56,20.1,gradient_boosting,64.46000000000001,0.6211340978243187
2013-05-08 21:34:35,wmt,3.05,17.22,gradient_boosting,-14.169999999999998,0.5151758630304498
2013-05-10 05:43:27,znga,7.74,17.34,gradient_boosting,-9.6,0.6575554717855677
2013-05-11 09:27:48,mnst,23.53,17.34,gradient_boosting,6.190000000000001,0.5230639551587091
2013-05-11 10:25:56,grpn,-3.2,17.34,gradient_boosting,-20.54,0.6764910404891514
2013-05-11 18:45:58,ges,-1.37,17.34,gradient_boosting,-18.71,0.5070479270770992
2013-05-13 15:24:02,dsw,2.22,18.5,gradient_boosting,-16.28,0.5621181666872824
2013-05-14 09:55:11,x,38.8,16.73,gradient_boosting,22.069999999999997,0.5668132913353674
2013-05-15 12:12:56,fhn,0.95,15.08,gradient_boosting,-14.13,0.5536739031656576
2013-05-16 23:28:32,aapl,63.08,16.03,gradient_boosting,47.05,0.5596353117999717
2013-05-18 09:22:40,ffiv,24.19,14.92,gradient_boosting,9.270000000000001,0.5134511296626099
2013-05-21 06:58:47,gme,3.3,15.42,gradient_boosting,-12.120000000000001,0.5089598942438958
2013-05-21 08:39:05,lsi,10.91,15.42,gradient_boosting,-4.51,0.5224758186490837
2013-05-23 20:34:05,wtw,-52.13,17.37,gradient_boosting,-69.5,0.5924230205547927
2013-08-07 10:10:37,bks,22.33,15.13,gradient_boosting,7.1999999999999975,0.569288313178725
2013-09-02 11:16:26,wmt,6.42,24.99,gradient_boosting,-18.57,0.5151758630304498
